# Data from North Dakota Agricultural Weather Network https://ndawn.ndsu.nodak.edu
# Hourly Observation Table for October 1 2017 to October 1 2018
# Flag Definition Line: M - Missing; E - Estimated; N/A - Not Available
# Station Name,Latitude,Longitude,Elevation,Year,Month,Day,Hour,Avg Wind Speed,Avg Wind Speed Flag
# ,deg,deg,ft,,,,CST,mph,
Berthold,48.38,-101.822,2132,2017,10,01,100,9.036,
Berthold,48.38,-101.822,2132,2017,10,01,200,9.491,
Berthold,48.38,-101.822,2132,2017,10,01,300,7.977,
Berthold,48.38,-101.822,2132,2017,10,01,400,6.689,
Berthold,48.38,-101.822,2132,2017,10,01,500,5.808,
Berthold,48.38,-101.822,2132,2017,10,01,600,6.415,
Berthold,48.38,-101.822,2132,2017,10,01,700,2.789,
Berthold,48.38,-101.822,2132,2017,10,01,800,5.338,
Berthold,48.38,-101.822,2132,2017,10,01,900,5.143,
Berthold,48.38,-101.822,2132,2017,10,01,1000,2.769,
Berthold,48.38,-101.822,2132,2017,10,01,1100,4.921,
Berthold,48.38,-101.822,2132,2017,10,01,1200,5.927,
Berthold,48.38,-101.822,2132,2017,10,01,1300,4.747,
Berthold,48.38,-101.822,2132,2017,10,01,1400,9.191,
Berthold,48.38,-101.822,2132,2017,10,01,1500,9.215,
Berthold,48.38,-101.822,2132,2017,10,01,1600,9.639,
Berthold,48.38,-101.822,2132,2017,10,01,1700,9.370,
Berthold,48.38,-101.822,2132,2017,10,01,1800,7.690,
Berthold,48.38,-101.822,2132,2017,10,01,1900,10.320,
Berthold,48.38,-101.822,2132,2017,10,01,2000,8.599,
Berthold,48.38,-101.822,2132,2017,10,01,2100,9.540,
Berthold,48.38,-101.822,2132,2017,10,01,2200,9.289,
Berthold,48.38,-101.822,2132,2017,10,01,2300,10.102,
Berthold,48.38,-101.822,2132,2017,10,01,2400,7.224,
Berthold,48.38,-101.822,2132,2017,10,02,100,9.036,
Berthold,48.38,-101.822,2132,2017,10,02,200,11.520,
Berthold,48.38,-101.822,2132,2017,10,02,300,12.154,
Berthold,48.38,-101.822,2132,2017,10,02,400,12.109,
Berthold,48.38,-101.822,2132,2017,10,02,500,14.464,
Berthold,48.38,-101.822,2132,2017,10,02,600,14.085,
Berthold,48.38,-101.822,2132,2017,10,02,700,12.479,
Berthold,48.38,-101.822,2132,2017,10,02,800,16.493,
Berthold,48.38,-101.822,2132,2017,10,02,900,15.499,
Berthold,48.38,-101.822,2132,2017,10,02,1000,16.345,
Berthold,48.38,-101.822,2132,2017,10,02,1100,16.491,
Berthold,48.38,-101.822,2132,2017,10,02,1200,17.521,
Berthold,48.38,-101.822,2132,2017,10,02,1300,17.716,
Berthold,48.38,-101.822,2132,2017,10,02,1400,18.278,
Berthold,48.38,-101.822,2132,2017,10,02,1500,17.636,
Berthold,48.38,-101.822,2132,2017,10,02,1600,14.354,
Berthold,48.38,-101.822,2132,2017,10,02,1700,11.641,
Berthold,48.38,-101.822,2132,2017,10,02,1800,8.740,
Berthold,48.38,-101.822,2132,2017,10,02,1900,7.461,
Berthold,48.38,-101.822,2132,2017,10,02,2000,6.601,
Berthold,48.38,-101.822,2132,2017,10,02,2100,6.474,
Berthold,48.38,-101.822,2132,2017,10,02,2200,6.702,
Berthold,48.38,-101.822,2132,2017,10,02,2300,8.779,
Berthold,48.38,-101.822,2132,2017,10,02,2400,8.684,
Berthold,48.38,-101.822,2132,2017,10,03,100,7.428,
Berthold,48.38,-101.822,2132,2017,10,03,200,5.600,
Berthold,48.38,-101.822,2132,2017,10,03,300,3.671,
Berthold,48.38,-101.822,2132,2017,10,03,400,4.305,
Berthold,48.38,-101.822,2132,2017,10,03,500,4.883,
Berthold,48.38,-101.822,2132,2017,10,03,600,6.243,
Berthold,48.38,-101.822,2132,2017,10,03,700,6.630,
Berthold,48.38,-101.822,2132,2017,10,03,800,6.353,
Berthold,48.38,-101.822,2132,2017,10,03,900,8.879,
Berthold,48.38,-101.822,2132,2017,10,03,1000,8.402,
Berthold,48.38,-101.822,2132,2017,10,03,1100,7.858,
Berthold,48.38,-101.822,2132,2017,10,03,1200,6.113,
Berthold,48.38,-101.822,2132,2017,10,03,1300,3.412,
Berthold,48.38,-101.822,2132,2017,10,03,1400,3.427,
Berthold,48.38,-101.822,2132,2017,10,03,1500,4.944,
Berthold,48.38,-101.822,2132,2017,10,03,1600,8.281,
Berthold,48.38,-101.822,2132,2017,10,03,1700,7.594,
Berthold,48.38,-101.822,2132,2017,10,03,1800,7.623,
Berthold,48.38,-101.822,2132,2017,10,03,1900,6.319,
Berthold,48.38,-101.822,2132,2017,10,03,2000,7.455,
Berthold,48.38,-101.822,2132,2017,10,03,2100,8.145,
Berthold,48.38,-101.822,2132,2017,10,03,2200,7.730,
Berthold,48.38,-101.822,2132,2017,10,03,2300,10.241,
Berthold,48.38,-101.822,2132,2017,10,03,2400,11.509,
Berthold,48.38,-101.822,2132,2017,10,04,100,11.234,
Berthold,48.38,-101.822,2132,2017,10,04,200,11.785,
Berthold,48.38,-101.822,2132,2017,10,04,300,11.861,
Berthold,48.38,-101.822,2132,2017,10,04,400,12.139,
Berthold,48.38,-101.822,2132,2017,10,04,500,11.621,
Berthold,48.38,-101.822,2132,2017,10,04,600,12.439,
Berthold,48.38,-101.822,2132,2017,10,04,700,11.386,
Berthold,48.38,-101.822,2132,2017,10,04,800,11.196,
Berthold,48.38,-101.822,2132,2017,10,04,900,11.189,
Berthold,48.38,-101.822,2132,2017,10,04,1000,11.110,
Berthold,48.38,-101.822,2132,2017,10,04,1100,13.306,
Berthold,48.38,-101.822,2132,2017,10,04,1200,14.199,
Berthold,48.38,-101.822,2132,2017,10,04,1300,11.679,
Berthold,48.38,-101.822,2132,2017,10,04,1400,11.095,
Berthold,48.38,-101.822,2132,2017,10,04,1500,9.531,
Berthold,48.38,-101.822,2132,2017,10,04,1600,8.353,
Berthold,48.38,-101.822,2132,2017,10,04,1700,6.832,
Berthold,48.38,-101.822,2132,2017,10,04,1800,5.994,
Berthold,48.38,-101.822,2132,2017,10,04,1900,6.160,
Berthold,48.38,-101.822,2132,2017,10,04,2000,5.728,
Berthold,48.38,-101.822,2132,2017,10,04,2100,5.699,
Berthold,48.38,-101.822,2132,2017,10,04,2200,6.516,
Berthold,48.38,-101.822,2132,2017,10,04,2300,6.362,
Berthold,48.38,-101.822,2132,2017,10,04,2400,6.532,
Berthold,48.38,-101.822,2132,2017,10,05,100,6.088,
Berthold,48.38,-101.822,2132,2017,10,05,200,5.255,
Berthold,48.38,-101.822,2132,2017,10,05,300,5.013,
Berthold,48.38,-101.822,2132,2017,10,05,400,4.738,
Berthold,48.38,-101.822,2132,2017,10,05,500,5.092,
Berthold,48.38,-101.822,2132,2017,10,05,600,3.978,
Berthold,48.38,-101.822,2132,2017,10,05,700,4.368,
Berthold,48.38,-101.822,2132,2017,10,05,800,4.090,
Berthold,48.38,-101.822,2132,2017,10,05,900,5.148,
Berthold,48.38,-101.822,2132,2017,10,05,1000,5.300,
Berthold,48.38,-101.822,2132,2017,10,05,1100,3.714,E
Berthold,48.38,-101.822,2132,2017,10,05,1200,3.353,
Berthold,48.38,-101.822,2132,2017,10,05,1300,2.957,
Berthold,48.38,-101.822,2132,2017,10,05,1400,2.849,
Berthold,48.38,-101.822,2132,2017,10,05,1500,2.710,
Berthold,48.38,-101.822,2132,2017,10,05,1600,3.291,
Berthold,48.38,-101.822,2132,2017,10,05,1700,3.815,
Berthold,48.38,-101.822,2132,2017,10,05,1800,2.054,
Berthold,48.38,-101.822,2132,2017,10,05,1900,1.962,
Berthold,48.38,-101.822,2132,2017,10,05,2000,2.222,
Berthold,48.38,-101.822,2132,2017,10,05,2100,3.723,
Berthold,48.38,-101.822,2132,2017,10,05,2200,4.686,
Berthold,48.38,-101.822,2132,2017,10,05,2300,4.816,
Berthold,48.38,-101.822,2132,2017,10,05,2400,6.326,
Berthold,48.38,-101.822,2132,2017,10,06,100,5.985,
Berthold,48.38,-101.822,2132,2017,10,06,200,4.829,
Berthold,48.38,-101.822,2132,2017,10,06,300,5.268,
Berthold,48.38,-101.822,2132,2017,10,06,400,6.292,
Berthold,48.38,-101.822,2132,2017,10,06,500,7.573,
Berthold,48.38,-101.822,2132,2017,10,06,600,6.890,
Berthold,48.38,-101.822,2132,2017,10,06,700,6.467,
Berthold,48.38,-101.822,2132,2017,10,06,800,6.720,
Berthold,48.38,-101.822,2132,2017,10,06,900,7.916,
Berthold,48.38,-101.822,2132,2017,10,06,1000,10.651,
Berthold,48.38,-101.822,2132,2017,10,06,1100,9.984,
Berthold,48.38,-101.822,2132,2017,10,06,1200,9.356,
Berthold,48.38,-101.822,2132,2017,10,06,1300,10.109,
Berthold,48.38,-101.822,2132,2017,10,06,1400,11.175,
Berthold,48.38,-101.822,2132,2017,10,06,1500,11.126,
Berthold,48.38,-101.822,2132,2017,10,06,1600,12.405,
Berthold,48.38,-101.822,2132,2017,10,06,1700,11.841,
Berthold,48.38,-101.822,2132,2017,10,06,1800,7.809,
Berthold,48.38,-101.822,2132,2017,10,06,1900,6.359,
Berthold,48.38,-101.822,2132,2017,10,06,2000,9.397,
Berthold,48.38,-101.822,2132,2017,10,06,2100,11.305,
Berthold,48.38,-101.822,2132,2017,10,06,2200,12.876,
Berthold,48.38,-101.822,2132,2017,10,06,2300,13.288,
Berthold,48.38,-101.822,2132,2017,10,06,2400,11.807,
Berthold,48.38,-101.822,2132,2017,10,07,100,11.549,
Berthold,48.38,-101.822,2132,2017,10,07,200,9.565,
Berthold,48.38,-101.822,2132,2017,10,07,300,10.521,
Berthold,48.38,-101.822,2132,2017,10,07,400,10.889,
Berthold,48.38,-101.822,2132,2017,10,07,500,10.568,
Berthold,48.38,-101.822,2132,2017,10,07,600,12.737,
Berthold,48.38,-101.822,2132,2017,10,07,700,12.463,
Berthold,48.38,-101.822,2132,2017,10,07,800,12.071,
Berthold,48.38,-101.822,2132,2017,10,07,900,14.858,
Berthold,48.38,-101.822,2132,2017,10,07,1000,16.034,
Berthold,48.38,-101.822,2132,2017,10,07,1100,15.447,
Berthold,48.38,-101.822,2132,2017,10,07,1200,15.817,
Berthold,48.38,-101.822,2132,2017,10,07,1300,16.043,
Berthold,48.38,-101.822,2132,2017,10,07,1400,17.562,
Berthold,48.38,-101.822,2132,2017,10,07,1500,20.966,
Berthold,48.38,-101.822,2132,2017,10,07,1600,20.160,
Berthold,48.38,-101.822,2132,2017,10,07,1700,15.604,
Berthold,48.38,-101.822,2132,2017,10,07,1800,12.156,
Berthold,48.38,-101.822,2132,2017,10,07,1900,10.667,
Berthold,48.38,-101.822,2132,2017,10,07,2000,11.959,
Berthold,48.38,-101.822,2132,2017,10,07,2100,9.867,
Berthold,48.38,-101.822,2132,2017,10,07,2200,10.044,
Berthold,48.38,-101.822,2132,2017,10,07,2300,11.812,
Berthold,48.38,-101.822,2132,2017,10,07,2400,11.735,
Berthold,48.38,-101.822,2132,2017,10,08,100,12.551,
Berthold,48.38,-101.822,2132,2017,10,08,200,12.076,
Berthold,48.38,-101.822,2132,2017,10,08,300,12.730,
Berthold,48.38,-101.822,2132,2017,10,08,400,13.140,
Berthold,48.38,-101.822,2132,2017,10,08,500,14.208,
Berthold,48.38,-101.822,2132,2017,10,08,600,13.250,
Berthold,48.38,-101.822,2132,2017,10,08,700,13.259,
Berthold,48.38,-101.822,2132,2017,10,08,800,13.637,
Berthold,48.38,-101.822,2132,2017,10,08,900,16.356,
Berthold,48.38,-101.822,2132,2017,10,08,1000,16.088,
Berthold,48.38,-101.822,2132,2017,10,08,1100,14.786,
Berthold,48.38,-101.822,2132,2017,10,08,1200,16.934,
Berthold,48.38,-101.822,2132,2017,10,08,1300,17.071,
Berthold,48.38,-101.822,2132,2017,10,08,1400,16.589,
Berthold,48.38,-101.822,2132,2017,10,08,1500,15.221,
Berthold,48.38,-101.822,2132,2017,10,08,1600,15.783,
Berthold,48.38,-101.822,2132,2017,10,08,1700,16.576,
Berthold,48.38,-101.822,2132,2017,10,08,1800,14.374,
Berthold,48.38,-101.822,2132,2017,10,08,1900,10.015,
Berthold,48.38,-101.822,2132,2017,10,08,2000,8.718,
Berthold,48.38,-101.822,2132,2017,10,08,2100,7.690,
Berthold,48.38,-101.822,2132,2017,10,08,2200,9.681,
Berthold,48.38,-101.822,2132,2017,10,08,2300,11.630,
Berthold,48.38,-101.822,2132,2017,10,08,2400,8.624,
Berthold,48.38,-101.822,2132,2017,10,09,100,10.754,
Berthold,48.38,-101.822,2132,2017,10,09,200,10.647,
Berthold,48.38,-101.822,2132,2017,10,09,300,9.955,
Berthold,48.38,-101.822,2132,2017,10,09,400,11.805,
Berthold,48.38,-101.822,2132,2017,10,09,500,10.091,
Berthold,48.38,-101.822,2132,2017,10,09,600,9.063,
Berthold,48.38,-101.822,2132,2017,10,09,700,9.901,
Berthold,48.38,-101.822,2132,2017,10,09,800,9.681,
Berthold,48.38,-101.822,2132,2017,10,09,900,11.173,
Berthold,48.38,-101.822,2132,2017,10,09,1000,11.334,
Berthold,48.38,-101.822,2132,2017,10,09,1100,11.596,
Berthold,48.38,-101.822,2132,2017,10,09,1200,11.090,
Berthold,48.38,-101.822,2132,2017,10,09,1300,10.528,
Berthold,48.38,-101.822,2132,2017,10,09,1400,11.424,
Berthold,48.38,-101.822,2132,2017,10,09,1500,10.909,
Berthold,48.38,-101.822,2132,2017,10,09,1600,11.386,
Berthold,48.38,-101.822,2132,2017,10,09,1700,10.922,
Berthold,48.38,-101.822,2132,2017,10,09,1800,8.062,
Berthold,48.38,-101.822,2132,2017,10,09,1900,6.337,
Berthold,48.38,-101.822,2132,2017,10,09,2000,8.971,
Berthold,48.38,-101.822,2132,2017,10,09,2100,11.417,
Berthold,48.38,-101.822,2132,2017,10,09,2200,11.588,
Berthold,48.38,-101.822,2132,2017,10,09,2300,11.912,
Berthold,48.38,-101.822,2132,2017,10,09,2400,11.988,
Berthold,48.38,-101.822,2132,2017,10,10,100,11.657,
Berthold,48.38,-101.822,2132,2017,10,10,200,11.941,
Berthold,48.38,-101.822,2132,2017,10,10,300,11.756,
Berthold,48.38,-101.822,2132,2017,10,10,400,10.671,
Berthold,48.38,-101.822,2132,2017,10,10,500,10.983,
Berthold,48.38,-101.822,2132,2017,10,10,600,11.511,
Berthold,48.38,-101.822,2132,2017,10,10,700,12.629,
Berthold,48.38,-101.822,2132,2017,10,10,800,13.839,
Berthold,48.38,-101.822,2132,2017,10,10,900,15.317,
Berthold,48.38,-101.822,2132,2017,10,10,1000,14.284,
Berthold,48.38,-101.822,2132,2017,10,10,1100,13.745,
Berthold,48.38,-101.822,2132,2017,10,10,1200,13.196,
Berthold,48.38,-101.822,2132,2017,10,10,1300,12.701,
Berthold,48.38,-101.822,2132,2017,10,10,1400,13.030,
Berthold,48.38,-101.822,2132,2017,10,10,1500,13.173,
Berthold,48.38,-101.822,2132,2017,10,10,1600,13.397,
Berthold,48.38,-101.822,2132,2017,10,10,1700,11.637,
Berthold,48.38,-101.822,2132,2017,10,10,1800,6.946,
Berthold,48.38,-101.822,2132,2017,10,10,1900,5.342,
Berthold,48.38,-101.822,2132,2017,10,10,2000,7.271,
Berthold,48.38,-101.822,2132,2017,10,10,2100,8.575,
Berthold,48.38,-101.822,2132,2017,10,10,2200,9.916,
Berthold,48.38,-101.822,2132,2017,10,10,2300,13.854,
Berthold,48.38,-101.822,2132,2017,10,10,2400,12.490,
Berthold,48.38,-101.822,2132,2017,10,11,100,12.772,
Berthold,48.38,-101.822,2132,2017,10,11,200,9.686,
Berthold,48.38,-101.822,2132,2017,10,11,300,12.394,
Berthold,48.38,-101.822,2132,2017,10,11,400,12.351,
Berthold,48.38,-101.822,2132,2017,10,11,500,8.409,
Berthold,48.38,-101.822,2132,2017,10,11,600,10.562,
Berthold,48.38,-101.822,2132,2017,10,11,700,13.055,
Berthold,48.38,-101.822,2132,2017,10,11,800,9.825,
Berthold,48.38,-101.822,2132,2017,10,11,900,13.975,
Berthold,48.38,-101.822,2132,2017,10,11,1000,21.056,
Berthold,48.38,-101.822,2132,2017,10,11,1100,19.981,
Berthold,48.38,-101.822,2132,2017,10,11,1200,17.582,
Berthold,48.38,-101.822,2132,2017,10,11,1300,9.766,
Berthold,48.38,-101.822,2132,2017,10,11,1400,11.417,
Berthold,48.38,-101.822,2132,2017,10,11,1500,11.028,
Berthold,48.38,-101.822,2132,2017,10,11,1600,11.299,
Berthold,48.38,-101.822,2132,2017,10,11,1700,8.427,
Berthold,48.38,-101.822,2132,2017,10,11,1800,2.509,
Berthold,48.38,-101.822,2132,2017,10,11,1900,5.112,
Berthold,48.38,-101.822,2132,2017,10,11,2000,7.641,
Berthold,48.38,-101.822,2132,2017,10,11,2100,8.163,
Berthold,48.38,-101.822,2132,2017,10,11,2200,10.860,
Berthold,48.38,-101.822,2132,2017,10,11,2300,9.872,
Berthold,48.38,-101.822,2132,2017,10,11,2400,11.075,
Berthold,48.38,-101.822,2132,2017,10,12,100,10.183,
Berthold,48.38,-101.822,2132,2017,10,12,200,9.498,
Berthold,48.38,-101.822,2132,2017,10,12,300,10.053,
Berthold,48.38,-101.822,2132,2017,10,12,400,11.117,
Berthold,48.38,-101.822,2132,2017,10,12,500,5.311,
Berthold,48.38,-101.822,2132,2017,10,12,600,8.322,
Berthold,48.38,-101.822,2132,2017,10,12,700,14.482,
Berthold,48.38,-101.822,2132,2017,10,12,800,16.556,
Berthold,48.38,-101.822,2132,2017,10,12,900,21.952,
Berthold,48.38,-101.822,2132,2017,10,12,1000,22.310,
Berthold,48.38,-101.822,2132,2017,10,12,1100,22.781,
Berthold,48.38,-101.822,2132,2017,10,12,1200,21.168,
Berthold,48.38,-101.822,2132,2017,10,12,1300,22.915,
Berthold,48.38,-101.822,2132,2017,10,12,1400,22.333,
Berthold,48.38,-101.822,2132,2017,10,12,1500,23.072,
Berthold,48.38,-101.822,2132,2017,10,12,1600,16.822,
Berthold,48.38,-101.822,2132,2017,10,12,1700,18.838,
Berthold,48.38,-101.822,2132,2017,10,12,1800,14.909,
Berthold,48.38,-101.822,2132,2017,10,12,1900,9.211,
Berthold,48.38,-101.822,2132,2017,10,12,2000,8.870,
Berthold,48.38,-101.822,2132,2017,10,12,2100,8.980,
Berthold,48.38,-101.822,2132,2017,10,12,2200,6.895,
Berthold,48.38,-101.822,2132,2017,10,12,2300,6.350,
Berthold,48.38,-101.822,2132,2017,10,12,2400,7.027,
Berthold,48.38,-101.822,2132,2017,10,13,100,8.064,
Berthold,48.38,-101.822,2132,2017,10,13,200,7.596,
Berthold,48.38,-101.822,2132,2017,10,13,300,7.892,
Berthold,48.38,-101.822,2132,2017,10,13,400,6.059,
Berthold,48.38,-101.822,2132,2017,10,13,500,5.775,
Berthold,48.38,-101.822,2132,2017,10,13,600,6.798,
Berthold,48.38,-101.822,2132,2017,10,13,700,7.000,
Berthold,48.38,-101.822,2132,2017,10,13,800,6.064,
Berthold,48.38,-101.822,2132,2017,10,13,900,3.129,
Berthold,48.38,-101.822,2132,2017,10,13,1000,1.279,
Berthold,48.38,-101.822,2132,2017,10,13,1100,3.566,
Berthold,48.38,-101.822,2132,2017,10,13,1200,3.786,
Berthold,48.38,-101.822,2132,2017,10,13,1300,5.439,
Berthold,48.38,-101.822,2132,2017,10,13,1400,6.133,
Berthold,48.38,-101.822,2132,2017,10,13,1500,8.328,
Berthold,48.38,-101.822,2132,2017,10,13,1600,9.735,
Berthold,48.38,-101.822,2132,2017,10,13,1700,10.394,
Berthold,48.38,-101.822,2132,2017,10,13,1800,10.145,
Berthold,48.38,-101.822,2132,2017,10,13,1900,8.792,
Berthold,48.38,-101.822,2132,2017,10,13,2000,6.978,
Berthold,48.38,-101.822,2132,2017,10,13,2100,6.807,
Berthold,48.38,-101.822,2132,2017,10,13,2200,7.558,
Berthold,48.38,-101.822,2132,2017,10,13,2300,8.337,
Berthold,48.38,-101.822,2132,2017,10,13,2400,7.394,
Berthold,48.38,-101.822,2132,2017,10,14,100,6.312,
Berthold,48.38,-101.822,2132,2017,10,14,200,7.883,
Berthold,48.38,-101.822,2132,2017,10,14,300,6.091,
Berthold,48.38,-101.822,2132,2017,10,14,400,6.655,
Berthold,48.38,-101.822,2132,2017,10,14,500,8.214,
Berthold,48.38,-101.822,2132,2017,10,14,600,8.691,
Berthold,48.38,-101.822,2132,2017,10,14,700,10.492,
Berthold,48.38,-101.822,2132,2017,10,14,800,10.015,
Berthold,48.38,-101.822,2132,2017,10,14,900,10.976,
Berthold,48.38,-101.822,2132,2017,10,14,1000,11.520,
Berthold,48.38,-101.822,2132,2017,10,14,1100,10.606,
Berthold,48.38,-101.822,2132,2017,10,14,1200,9.433,
Berthold,48.38,-101.822,2132,2017,10,14,1300,7.152,
Berthold,48.38,-101.822,2132,2017,10,14,1400,7.927,
Berthold,48.38,-101.822,2132,2017,10,14,1500,8.817,
Berthold,48.38,-101.822,2132,2017,10,14,1600,13.355,
Berthold,48.38,-101.822,2132,2017,10,14,1700,14.069,
Berthold,48.38,-101.822,2132,2017,10,14,1800,12.488,
Berthold,48.38,-101.822,2132,2017,10,14,1900,8.281,
Berthold,48.38,-101.822,2132,2017,10,14,2000,9.701,
Berthold,48.38,-101.822,2132,2017,10,14,2100,9.757,
Berthold,48.38,-101.822,2132,2017,10,14,2200,10.490,
Berthold,48.38,-101.822,2132,2017,10,14,2300,10.640,
Berthold,48.38,-101.822,2132,2017,10,14,2400,11.590,
Berthold,48.38,-101.822,2132,2017,10,15,100,12.071,
Berthold,48.38,-101.822,2132,2017,10,15,200,12.535,
Berthold,48.38,-101.822,2132,2017,10,15,300,11.189,
Berthold,48.38,-101.822,2132,2017,10,15,400,13.238,
Berthold,48.38,-101.822,2132,2017,10,15,500,14.262,
Berthold,48.38,-101.822,2132,2017,10,15,600,12.712,
Berthold,48.38,-101.822,2132,2017,10,15,700,7.600,
Berthold,48.38,-101.822,2132,2017,10,15,800,11.527,
Berthold,48.38,-101.822,2132,2017,10,15,900,14.034,
Berthold,48.38,-101.822,2132,2017,10,15,1000,17.091,
Berthold,48.38,-101.822,2132,2017,10,15,1100,22.355,
Berthold,48.38,-101.822,2132,2017,10,15,1200,23.677,
Berthold,48.38,-101.822,2132,2017,10,15,1300,23.072,
Berthold,48.38,-101.822,2132,2017,10,15,1400,21.952,
Berthold,48.38,-101.822,2132,2017,10,15,1500,19.757,
Berthold,48.38,-101.822,2132,2017,10,15,1600,19.242,
Berthold,48.38,-101.822,2132,2017,10,15,1700,16.540,
Berthold,48.38,-101.822,2132,2017,10,15,1800,8.429,
Berthold,48.38,-101.822,2132,2017,10,15,1900,6.554,
Berthold,48.38,-101.822,2132,2017,10,15,2000,7.697,
Berthold,48.38,-101.822,2132,2017,10,15,2100,8.030,
Berthold,48.38,-101.822,2132,2017,10,15,2200,8.292,
Berthold,48.38,-101.822,2132,2017,10,15,2300,10.129,
Berthold,48.38,-101.822,2132,2017,10,15,2400,11.028,
Berthold,48.38,-101.822,2132,2017,10,16,100,12.242,
Berthold,48.38,-101.822,2132,2017,10,16,200,11.937,
Berthold,48.38,-101.822,2132,2017,10,16,300,12.369,
Berthold,48.38,-101.822,2132,2017,10,16,400,14.517,
Berthold,48.38,-101.822,2132,2017,10,16,500,16.191,
Berthold,48.38,-101.822,2132,2017,10,16,600,15.075,
Berthold,48.38,-101.822,2132,2017,10,16,700,14.502,
Berthold,48.38,-101.822,2132,2017,10,16,800,12.840,
Berthold,48.38,-101.822,2132,2017,10,16,900,13.881,
Berthold,48.38,-101.822,2132,2017,10,16,1000,20.474,
Berthold,48.38,-101.822,2132,2017,10,16,1100,20.608,
Berthold,48.38,-101.822,2132,2017,10,16,1200,21.347,
Berthold,48.38,-101.822,2132,2017,10,16,1300,20.899,
Berthold,48.38,-101.822,2132,2017,10,16,1400,19.488,
Berthold,48.38,-101.822,2132,2017,10,16,1500,17.037,
Berthold,48.38,-101.822,2132,2017,10,16,1600,15.956,
Berthold,48.38,-101.822,2132,2017,10,16,1700,12.472,
Berthold,48.38,-101.822,2132,2017,10,16,1800,7.213,
Berthold,48.38,-101.822,2132,2017,10,16,1900,8.900,
Berthold,48.38,-101.822,2132,2017,10,16,2000,8.949,
Berthold,48.38,-101.822,2132,2017,10,16,2100,9.354,
Berthold,48.38,-101.822,2132,2017,10,16,2200,9.603,
Berthold,48.38,-101.822,2132,2017,10,16,2300,10.564,
Berthold,48.38,-101.822,2132,2017,10,16,2400,10.385,
Berthold,48.38,-101.822,2132,2017,10,17,100,13.953,
Berthold,48.38,-101.822,2132,2017,10,17,200,14.002,
Berthold,48.38,-101.822,2132,2017,10,17,300,13.140,
Berthold,48.38,-101.822,2132,2017,10,17,400,13.019,
Berthold,48.38,-101.822,2132,2017,10,17,500,12.976,
Berthold,48.38,-101.822,2132,2017,10,17,600,12.674,
Berthold,48.38,-101.822,2132,2017,10,17,700,12.734,
Berthold,48.38,-101.822,2132,2017,10,17,800,11.704,
Berthold,48.38,-101.822,2132,2017,10,17,900,11.556,
Berthold,48.38,-101.822,2132,2017,10,17,1000,15.998,
Berthold,48.38,-101.822,2132,2017,10,17,1100,18.480,
Berthold,48.38,-101.822,2132,2017,10,17,1200,18.749,
Berthold,48.38,-101.822,2132,2017,10,17,1300,18.301,
Berthold,48.38,-101.822,2132,2017,10,17,1400,17.987,
Berthold,48.38,-101.822,2132,2017,10,17,1500,18.032,
Berthold,48.38,-101.822,2132,2017,10,17,1600,18.794,
Berthold,48.38,-101.822,2132,2017,10,17,1700,16.415,
Berthold,48.38,-101.822,2132,2017,10,17,1800,14.612,
Berthold,48.38,-101.822,2132,2017,10,17,1900,16.771,
Berthold,48.38,-101.822,2132,2017,10,17,2000,17.774,
Berthold,48.38,-101.822,2132,2017,10,17,2100,17.575,
Berthold,48.38,-101.822,2132,2017,10,17,2200,16.766,
Berthold,48.38,-101.822,2132,2017,10,17,2300,16.220,
Berthold,48.38,-101.822,2132,2017,10,17,2400,16.621,
Berthold,48.38,-101.822,2132,2017,10,18,100,19.645,
Berthold,48.38,-101.822,2132,2017,10,18,200,28.784,
Berthold,48.38,-101.822,2132,2017,10,18,300,24.483,
Berthold,48.38,-101.822,2132,2017,10,18,400,24.371,
Berthold,48.38,-101.822,2132,2017,10,18,500,24.931,
Berthold,48.38,-101.822,2132,2017,10,18,600,22.602,
Berthold,48.38,-101.822,2132,2017,10,18,700,20.496,
Berthold,48.38,-101.822,2132,2017,10,18,800,18.973,
Berthold,48.38,-101.822,2132,2017,10,18,900,23.386,
Berthold,48.38,-101.822,2132,2017,10,18,1000,25.581,
Berthold,48.38,-101.822,2132,2017,10,18,1100,27.664,
Berthold,48.38,-101.822,2132,2017,10,18,1200,26.858,
Berthold,48.38,-101.822,2132,2017,10,18,1300,26.298,
Berthold,48.38,-101.822,2132,2017,10,18,1400,25.200,
Berthold,48.38,-101.822,2132,2017,10,18,1500,25.446,
Berthold,48.38,-101.822,2132,2017,10,18,1600,22.400,
Berthold,48.38,-101.822,2132,2017,10,18,1700,20.944,
Berthold,48.38,-101.822,2132,2017,10,18,1800,10.588,
Berthold,48.38,-101.822,2132,2017,10,18,1900,7.674,
Berthold,48.38,-101.822,2132,2017,10,18,2000,7.892,
Berthold,48.38,-101.822,2132,2017,10,18,2100,7.197,
Berthold,48.38,-101.822,2132,2017,10,18,2200,8.160,
Berthold,48.38,-101.822,2132,2017,10,18,2300,9.014,
Berthold,48.38,-101.822,2132,2017,10,18,2400,9.457,
Berthold,48.38,-101.822,2132,2017,10,19,100,14.170,
Berthold,48.38,-101.822,2132,2017,10,19,200,14.515,
Berthold,48.38,-101.822,2132,2017,10,19,300,13.702,
Berthold,48.38,-101.822,2132,2017,10,19,400,15.228,
Berthold,48.38,-101.822,2132,2017,10,19,500,15.606,
